"Timestamp","Age","Primary.streaming.service","Hours.per.day","While.working","Instrumentalist","Composer","Fav.genre","Exploratory","Foreign.languages","BPM","Frequency..EDM.","Frequency..Latin.","Frequency..Pop.","Frequency..R.B.","Frequency..Rap.","Frequency..Rock.","Anxiety","Depression","Insomnia","OCD","Music.effects","Permissions","danceability","energy","key","loudness","majorness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"8/27/22 23:41",15,"Spotify",3,"No","No","No","Hip hop","No","No",120,0,0,0.33,0.66,1,0.33,7,3,0,2,"Improve","I understand.",0.665267898923612,0.652539930173507,5.39201052015142,-7.25063045173316,0.556354927179143,0.137088527820362,0.201848879748104,0.0583799619386068,0.18651751900246,0.516892380830066,119.453913133134,226238.479263733
"8/27/22 23:43",15,"Apple Music",8,"Yes","No","No","Hip hop","Yes","Yes",120,0.66,0.66,1,0.33,1,0.66,6,9,3,0,"Improve","I understand.",0.655561921538402,0.702441224800031,5.37396406313151,-6.65390299834915,0.570300380371425,0.109765150714785,0.171198405520171,0.0835751869328037,0.190124094129988,0.511053135508582,121.318247192868,223760.361181537
"8/28/22 0:28",17,"Spotify",4,"Yes","No","No","Rap","Yes","No",125,0.33,0,0.66,0,1,0.66,10,10,2,4,"Improve","I understand.",0.641515865023702,0.702588904125258,5.3530444392561,-6.79626926305019,0.582415240991319,0.118124065704508,0.16148051364971,0.0863553568029082,0.193338462348614,0.499729269070482,122.393000755012,224675.400523654
"8/28/22 1:39",19,"I do not use a streaming service.",5,"Yes","No","No","R&B","Yes","Yes",118,0.66,0,0.33,1,1,0.66,6,7,5,4,"Improve","I understand.",0.650791865256037,0.681170630567226,5.36904865840736,-7.00875618418593,0.559559806964986,0.11890775434536,0.180372982440553,0.0849680962147822,0.191554242211481,0.499059601963175,120.608714183955,228647.756171878
"8/28/22 3:19",18,"Spotify",2,"Yes","No","No","Pop","No","Yes",79,0.66,0.66,1,0,0,0,3,3,8,6,"No effect","I understand.",0.66482684135625,0.731960423552904,5.37530978438915,-6.04826811511332,0.561351870091967,0.0857592088511248,0.156807558801546,0.100634789240028,0.187876236530552,0.503271789589339,121.56932231639,218868.511088147
"8/28/22 4:13",16,"Other streaming service",3,"Yes","Yes","Yes","Rock","Yes","Yes",84,0,0.33,0,0.66,0.33,1,10,6,8,10,"Improve","I understand.",0.618667044132084,0.677287423667241,5.33986738827395,-7.4012558393838,0.604283271449275,0.100789211193931,0.193899606842508,0.0522635007503029,0.190372529412122,0.540716548170814,120.403838273449,236047.924338966
"8/28/22 4:38",18,"Spotify",2,"No","No","No","Pop","Yes","Yes",169,0.33,0,1,0.66,0.66,0.66,7,4,2,5,"Improve","I understand.",0.639111192380268,0.685494220371312,5.34688221438503,-6.93466862042615,0.577116155174415,0.105171182882892,0.178878226886796,0.0732471306053949,0.188212795421658,0.5058493372562,120.772835872345,227622.630747405
"8/28/22 4:40",14,"Spotify",12,"Yes","Yes","Yes","Rock","Yes","Yes",136,0.33,0,1,1,1,1,8,6,10,5,"Improve","I understand.",0.63846311162187,0.679053329052932,5.35000872801132,-7.06752824728304,0.578040455237457,0.109606113756985,0.183663090756439,0.0691320676244373,0.188638296245436,0.510256353721224,120.580248365817,228994.565060072
"8/28/22 5:05",18,"YouTube Music",6,"Yes","Yes","Yes","Pop","No","Yes",101,0.33,0,1,0.66,0.66,0,3,2,1,2,"Improve","I understand.",0.668640145852088,0.673709098565427,5.38121056708354,-6.77172922752452,0.546445726529715,0.116995270980903,0.187268775841321,0.0759443650165887,0.184496275800124,0.498003378587937,119.722825676321,222403.931159981
"8/28/22 5:16",17,"Spotify",2,"Yes","Yes","No","Pop","Yes","Yes",126,0.33,1,1,0.33,0,0.66,6,6,4,5,"Improve","I understand.",0.642612437676468,0.708681463216771,5.35819286373806,-6.61894886152502,0.58916452986927,0.0849019517525843,0.177772052598045,0.0684316632368654,0.186530054344347,0.533495851657743,120.799665669448,226065.769957335
"8/28/22 8:36",17,"Apple Music",1,"Yes","No","No","Pop","Yes","No",183,0,0,0.66,0,0,0.66,8,2,1,5,"Improve","I understand.",0.579924838512758,0.716920557303961,5.26395778685595,-6.95211154927514,0.644211548094148,0.0658434716513827,0.157991284352254,0.0611468093653123,0.189984189463864,0.520436538936856,122.865982110171,233172.302266974
"8/28/22 10:38",19,"Spotify",2,"Yes","No","No","Classical","No","No",120,0,0,1,0,0,0,4,4,4,3,"No effect","I understand.",0.639301706918467,0.701027844561467,5.31886689667696,-6.3153281278373,0.588160522970764,0.0739912656618849,0.170793667165426,0.0598762929580534,0.176833194116579,0.503521027782822,120.743178318504,217768.104230979
"8/28/22 10:59",17,"Spotify",4,"No","No","No","Rock","Yes","Yes",142,0.33,0,1,0.33,0.66,1,5,6,6,1,"Improve","I understand.",0.623881076549423,0.69973917140893,5.32743936682255,-6.90921012448945,0.595260524599912,0.0991541386415904,0.167374373654224,0.0765440316818349,0.191027708318051,0.506552682125372,121.855711626492,228776.833207598
"8/28/22 11:13",18,"Spotify",5,"Yes","Yes","No","Pop","Yes","No",120,0.66,0.33,1,0.66,0.66,0.33,3,2,1,1,"Improve","I understand.",0.658028983284994,0.693878477844601,5.37228570542468,-6.67795185244178,0.559410915463414,0.107572003065177,0.176009485745736,0.0847935422632731,0.188315818454714,0.502491728522046,120.648519812532,224286.836104585
"8/28/22 11:25",21,"Spotify",4,"Yes","No","No","Pop","No","Yes",89,0.33,0.33,1,0,0.33,0,6,8,0,2,"Improve","I understand.",0.667289649542444,0.710714466096378,5.37698581828643,-6.28020300554533,0.561463555449646,0.101333294610411,0.16623696783146,0.0863083309423204,0.185728137504282,0.503635926261768,121.210111834305,217811.863514588
"8/28/22 11:36",26,"Other streaming service",0.5,"No","No","No","Rock","No","Yes",140,0.33,0,0.33,0,0,1,9,8,1,0,"No effect","I understand.",0.570892181761297,0.74034308023789,5.25932646674798,-6.90603021092516,0.642162948991725,0.0667001834298088,0.137618673590623,0.0929561493153253,0.199640664513668,0.503451994251387,124.299688418322,237276.179490481
"8/28/22 11:39",20,"Spotify",4,"Yes","No","No","EDM","Yes","No",161,1,0,1,1,0.66,1,7,2,8,6,"Improve","I understand.",0.63501775062208,0.698866722086458,5.34149254132485,-6.83356522725467,0.573842923348217,0.0998988081029761,0.168331725505652,0.0901180244635045,0.191756787870094,0.494875237263216,121.320683077747,229148.738089253
"8/28/22 11:50",23,"YouTube Music",2,"Yes","Yes","Yes","Video game music","Yes","No",80,0,0.33,0.66,0.66,0.33,0.66,4,2,3,4,"Improve","I understand.",0.636462257240995,0.676071472917718,5.35146512970093,-7.10560826579569,0.587891613647372,0.0996396495866912,0.194396470333527,0.0528590092160393,0.185344020271695,0.531850974644715,119.898187605299,229864.440589332
"8/28/22 11:54",18,"Spotify",5,"Yes","Yes","No","Rock","Yes","No",130,0,0,0.66,0.33,0.66,1,7,6,5,0,"Improve","I understand.",0.618022303946489,0.686780199050412,5.32546293249713,-7.16992798211465,0.605530345031422,0.103934038030513,0.177629014052461,0.0609952981748085,0.190254845808764,0.520128843023394,121.511258092148,230965.829266297
"8/28/22 11:55",37,"YouTube Music",0.25,"No","No","No","Video game music","Yes","No",147,0,0.33,1,0.66,0,0.66,3,2,10,0,"No effect","I understand.",0.626628877853406,0.682431842159994,5.33240517249831,-7.01210131380385,0.596205431428826,0.0841617977575227,0.191607005405531,0.0508779801352164,0.183466240497026,0.531548686438616,119.91236845369,230267.620821917
"8/28/22 11:58",17,"Spotify",3,"Yes","No","No","Classical","Yes","Yes",120,1,0.33,0.66,1,1,0.33,6,6,8,2,"Improve","I understand.",0.664971697357339,0.690363087830212,5.3848877192072,-6.73015842943839,0.548076061513584,0.116375660108245,0.176881002116904,0.0921942125802154,0.190308275753354,0.496862182181474,120.538717879619,224913.511262464
"8/28/22 12:08",18,"Spotify",4,"Yes","No","No","Metal","Yes","Yes",77,0,0,0.66,0.66,1,1,1,0,8,2,"No effect","I understand.",0.633481394204095,0.673559252300887,5.34781719767112,-7.22592787969426,0.588557930027624,0.114794760912968,0.187327673256439,0.0593434628437796,0.188908485532424,0.519692209715355,120.69904032175,229904.518521407
"8/28/22 12:12",17,"I do not use a streaming service.",1,"Yes","Yes","Yes","Folk","No","No",118,0.33,0.33,0.33,0.33,0.66,0.66,7,3,1,5,"Improve","I understand.",0.644451331383606,0.696224240910284,5.36443183582389,-6.89180057954087,0.579379194954642,0.111316894754129,0.174807077719023,0.0785813188499305,0.191770553718225,0.515725212062493,121.330387356144,227531.584773945
"8/28/22 12:15",36,"Spotify",1,"No","Yes","Yes","Classical","No","No",132,0,0,0.33,0,0,0.66,8,9,3,0,"No effect","I understand.",0.560132549044189,0.722218128218126,5.24565475024895,-7.16437268975442,0.662895223135276,0.0631275403145487,0.153723823414531,0.0615703148343986,0.194367854579626,0.526075042654868,123.57358337406,238307.034945639
"8/28/22 12:23",24,"Spotify",3,"Yes","No","No","Rock","Yes","Yes",115,0.33,0,0.66,0,0,1,9,6,4,3,"Improve","I understand.",0.582236474877812,0.733823468291548,5.26920000537942,-6.80807458910657,0.633207772817395,0.0679092573677913,0.143120054434685,0.0874705449947727,0.195858521181487,0.503463442022931,123.709915386694,234041.172035387
"8/28/22 12:30",18,"Spotify",5,"Yes","No","Yes","Metal","Yes","Yes",157,0.33,0.33,0.66,0.33,1,1,7,9,5,0,"Improve","I understand.",0.639328035287839,0.695827001236272,5.35575918242893,-6.91863224653418,0.586033268126971,0.110975958963622,0.173331389822438,0.0751437802186067,0.191467858964178,0.515645698519044,121.555158151187,227363.997427436
"8/28/22 12:32",19,"Spotify",3,"Yes","No","No","Pop","No","Yes",90,0.66,0,1,0.66,0.66,0.66,7,4,2,4,"No effect","I understand.",0.640555366789092,0.696099704360494,5.34735915150488,-6.79802473374918,0.571947643724092,0.103496188056746,0.170050306992323,0.0864227219007055,0.190356515678229,0.496312535031896,121.225696363993,227161.920612339
"8/28/22 12:37",17,"Apple Music",2,"Yes","Yes","No","EDM","Yes","No",128,1,0.33,0.66,0.66,0.66,1,0,0,0,0,"Improve","I understand.",0.637898829663065,0.707933850766423,5.34953513877165,-6.7495183662341,0.575938071261604,0.100820795559058,0.164174586477822,0.0938344888322206,0.193382556384385,0.499796169912039,121.719616314219,228439.228543768
"8/28/22 12:39",16,"Spotify",6,"Yes","No","No","K pop","Yes","Yes",169,0,1,0.66,1,1,0.33,7,8,7,5,"Improve","I understand.",0.675573764350183,0.665278689411334,5.40973668476534,-6.97845211123494,0.557420646936767,0.12151002038057,0.206501011191018,0.0525013985480286,0.183281271864471,0.539218319342829,118.906319260963,224156.395929398
"8/28/22 12:52",23,"Apple Music",1,"No","No","No","Rap","No","Yes",140,0.66,0,0.33,0.33,1,1,10,6,3,10,"No effect","I understand.",0.633541102310458,0.704669670377346,5.34632030184816,-6.89540248871192,0.58165977328872,0.113065994421927,0.160719909931852,0.0939695249734258,0.196026994665592,0.496488777346421,122.346129437924,228882.127101557
"8/28/22 12:53",23,"Spotify",12,"Yes","No","No","Pop","Yes","Yes",96,0,0.33,1,0.66,0.33,0.33,3,7,5,5,"No effect","I understand.",0.651261173333275,0.672207462844658,5.3650175939091,-6.94403096031322,0.573932750444278,0.10157212513676,0.197495921135419,0.0525690590306163,0.182036561709144,0.527531149425741,119.37267794667,225982.276790336
"8/28/22 12:54",22,"Spotify",4,"Yes","No","Yes","Rock","Yes","Yes",126,0.33,0,1,0.66,0.33,1,8,7,4,3,"Improve","I understand.",0.619092754053646,0.693797773287695,5.3204360541103,-6.99097244580357,0.595264971074862,0.0911313869168081,0.174076263050146,0.0718647037616785,0.18939890165111,0.509150993946701,121.216311578339,231106.275439948
"8/28/22 13:05",18,"Spotify",6,"Yes","No","No","Rock","Yes","No",91,0,0,0.33,0,0.66,1,8,6,2,10,"No effect","I understand.",0.605844401861357,0.700311561111116,5.31411694133596,-7.19640756787412,0.622353585378567,0.106767174704645,0.165118964868277,0.0664998269368069,0.194965860939298,0.521041907613554,122.847373746206,232054.342478277
"8/28/22 13:09",23,"Spotify",7,"Yes","No","No","Folk","Yes","Yes",55,0,0.33,0.66,0.33,0.33,0.33,6,4,2,3,"Improve","I understand.",0.650161791166617,0.680804028899119,5.36703227122904,-6.89852054091785,0.580236567685712,0.103771563554132,0.19167985211417,0.0552557368396747,0.184058221446488,0.531037524161295,119.995759892045,225456.589105133
"8/28/22 13:18",23,"I do not use a streaming service.",1,"Yes","Yes","No","Video game music","No","No",85,0.66,0.33,0.66,1,0.33,0.66,7,0,0,2,"Improve","I understand.",0.642980305401829,0.691038591471232,5.35616622951223,-6.87224393011622,0.569394800888423,0.0988947857430486,0.180045694798086,0.0806709083274127,0.189210423768076,0.508004840706563,120.432319844217,229259.042909712
"8/28/22 13:22",22,"Pandora",1,"No","Yes","No","Rock","Yes","No",108,0.66,0,0.66,0.33,0,1,8,7,0,5,"Improve","I understand.",0.602254058796776,0.724578901324727,5.29587666963162,-6.76774533581379,0.605206499730024,0.0763359761495389,0.149989936516356,0.0965059614479805,0.195286847335765,0.494118743213737,122.784713581557,233052.168767215
"8/28/22 13:34",15,"Other streaming service",2,"Yes","Yes","No","Rock","No","No",156,0.33,0,0.66,0,0,1,3,2,6,7,"Improve","I understand.",0.582236474877812,0.733823468291548,5.26920000537942,-6.80807458910657,0.633207772817395,0.0679092573677913,0.143120054434685,0.0874705449947727,0.195858521181487,0.503463442022931,123.709915386694,234041.172035387
"8/28/22 13:34",25,"Spotify",2,"No","No","No","Metal","No","Yes",170,0.33,0,0.66,0,0.33,1,5,5,3,1,"No effect","I understand.",0.601597844036132,0.722001067168048,5.29789525468326,-6.84138678271861,0.617304962266961,0.0863432600596445,0.150140893326346,0.0858385608264466,0.195260525582306,0.503694807358409,123.275366863588,231213.799899444
"8/28/22 13:42",32,"Spotify",5,"Yes","No","No","Rock","No","Yes",91,0.33,0,1,1,0.33,1,10,10,3,1,"Worsen","I understand.",0.623838502551179,0.684242153792716,5.3278717128234,-7.0721521337479,0.588407928993602,0.0935151725112773,0.182049308141389,0.0678753354209806,0.188086162304391,0.511202105086538,120.566581240466,231709.47021479
"8/28/22 13:43",36,"Spotify",6,"Yes","No","No","Metal","Yes","Yes",174,0.33,0,0.33,0,0,0.66,5,4,10,2,"Improve","I understand.",0.583859630217694,0.74228257680235,5.27227680652255,-6.73014080310102,0.627197894266896,0.0690195258299873,0.135668766391777,0.100822209924823,0.19874056080068,0.494720161686666,124.122193611961,234365.490796355
"8/28/22 13:46",24,"Spotify",3,"No","No","No","Rock","Yes","Yes",130,0,0.33,1,0,0,1,0,0,8,0,"No effect","I understand.",0.598813077770783,0.715701385925065,5.29512201433542,-6.85471809052645,0.632564830249449,0.0710568598948274,0.165487689645849,0.0587815975773901,0.18865873477331,0.532485630346718,122.264953184821,230862.464388714
"8/28/22 13:48",29,"Spotify",4,"No","No","No","Hip hop","Yes","No",140,0.33,0.33,0.66,0.66,0.66,0.66,8,8,5,10,"Improve","I understand.",0.646509169880853,0.686175611174431,5.36348003164663,-6.93145806743097,0.574464501245507,0.108131856142277,0.182915403736173,0.0717447170675192,0.188626527254586,0.516055332638183,120.560843275595,227562.027220343
"8/28/22 13:55",41,"Apple Music",3,"Yes","Yes","Yes","Metal","Yes","Yes",130,0.66,0,0.66,0,0.33,0.33,10,7,8,0,"Improve","I understand.",0.637930983093794,0.731754868354497,5.33700078743185,-6.3527851529121,0.573033605016153,0.0960958426783663,0.140377017647827,0.115887150638608,0.195362227146742,0.475132525610451,123.111016463011,223893.052433701
"8/28/22 13:57",36,"I do not use a streaming service.",2,"Yes","Yes","Yes","Rock","Yes","No",127,1,0,0.66,0.33,0.33,1,7,3,1,1,"Improve","I understand.",0.619199869288984,0.725213757864134,5.31903938743996,-6.65777270848179,0.588161830554908,0.0894408861387626,0.147199553726035,0.106968782765536,0.196622909234119,0.485637725707283,122.878535772848,230098.259785512
"8/28/22 13:59",19,"YouTube Music",3,"Yes","No","No","Rock","Yes","No",160,0.66,0.66,0.66,1,1,1,8,7,4,0,"Improve","I understand.",0.649420837282097,0.689609383792452,5.3700336684059,-6.90377163639759,0.571381819173162,0.109597998379769,0.181384541955128,0.0763955072032481,0.189921053645449,0.516077523099017,120.653412896335,227725.636447811
"8/28/22 14:02",26,"Spotify",2,"Yes","Yes","Yes","Hip hop","Yes","Yes",165,1,0.33,0.66,0.33,1,1,6,3,1,1,"Improve","I understand.",0.641764980140096,0.712367458940801,5.35519833549668,-6.68736017262826,0.575808422869634,0.107210236900311,0.15908957910154,0.0973893489766893,0.194630324180561,0.497811573420948,122.208542488433,226615.964283249
"8/28/22 14:04",22,"Apple Music",0.5,"No","No","No","Hip hop","No","No",113,0,0.33,0.66,0.66,1,0,7,7,0,1,"No effect","I understand.",0.686035868992813,0.655527004599989,5.41714080714067,-6.96922854424464,0.543095363308339,0.134829610883907,0.20616706484627,0.0563284809409326,0.182508475566258,0.523714915848389,118.821662138363,221234.505162211
"8/28/22 14:04",16,"Spotify",5,"Yes","Yes","Yes","Jazz","Yes","Yes",167,0,0.33,1,0.33,1,0.66,7,7,8,4,"Improve","I understand.",0.649927744271954,0.681971221507331,5.36736506887969,-6.93642713133601,0.581105958449145,0.115058205108489,0.185081026116896,0.0606265485621287,0.186747483180731,0.523610822533641,120.701618266877,224688.329123692
"8/28/22 14:07",17,"Spotify",5,"Yes","No","No","Metal","Yes","Yes",95,0.33,0,0.33,0,0,1,4,1,0,0,"Improve","I understand.",0.570892181761297,0.74034308023789,5.25932646674798,-6.90603021092516,0.642162948991725,0.0667001834298088,0.137618673590623,0.0929561493153253,0.199640664513668,0.503451994251387,124.299688418322,237276.179490481
"8/28/22 14:08",19,"Spotify",10,"Yes","No","No","R&B","Yes","Yes",110,1,0,0.33,1,0.33,0,7,2,1,5,"Improve","I understand.",0.666633906390787,0.691535047026529,5.38092359571624,-6.65424821017207,0.529215734827825,0.110181082311675,0.173416247415158,0.109900930589363,0.191250843761499,0.475461565223808,120.169754986114,226570.641331542
"8/28/22 14:10",18,"YouTube Music",2,"No","No","No","EDM","No","Yes",150,1,0,1,0.33,0.66,0.33,9,0,5,10,"Improve","I understand.",0.651022716740048,0.713797598270599,5.35631683063781,-6.47301392434687,0.558903607153416,0.105006508874341,0.154522218484215,0.108058363463088,0.192788172600371,0.478966333939554,122.012967573469,223522.652451727
"8/28/22 14:10",18,"YouTube Music",4,"Yes","No","No","Hip hop","Yes","Yes",93,0.33,0.33,1,1,1,0.66,2,7,1,1,"Improve","I understand.",0.65345920316359,0.677057295736315,5.3713379541173,-6.96514885950682,0.567194179300266,0.113160528338432,0.188773311255188,0.0677748763138505,0.186885262268757,0.515400174864847,120.083718730939,226526.711596958
"8/28/22 14:12",19,"Spotify",5,"No","Yes","Yes","Rock","Yes","Yes",90,0,1,0.33,0.66,0.33,1,10,8,7,0,"Improve","I understand.",0.639813122464236,0.685908242618377,5.36686621002437,-7.06390255462383,0.594143332995014,0.098501716766717,0.195037861105379,0.0514427636967043,0.187059766639514,0.550095276162832,120.078051378453,230359.388046862
"8/28/22 14:14",19,"Spotify",3,"Yes","No","No","Jazz","Yes","No",118,0.33,0.66,0.66,0.66,0.66,0.33,3,0,0,0,"Improve","I understand.",0.665783098379362,0.683725531017506,5.3909747759703,-6.79901404077674,0.560636110073124,0.112627603606123,0.189488558482362,0.0699476825583513,0.186375576377739,0.522871170306106,119.924200049136,224390.721884517
"8/28/22 14:18",22,"Spotify",2,"Yes","No","No","K pop","Yes","Yes",126,1,0,0.66,0,0.66,1,7,8,5,1,"No effect","I understand.",0.62398819178476,0.731155155985369,5.32604270015221,-6.57601038716766,0.588157384079957,0.0974636378635449,0.140497664330113,0.111648110685692,0.198251715901059,0.483039413885954,123.517935821001,227768.817553162
"8/28/22 14:24",16,"Spotify",2.5,"Yes","Yes","Yes","Rock","Yes","Yes",103,0,0.66,1,0.33,0,1,2,1,0,0,"Improve","I understand.",0.619323895604459,0.70111561069233,5.32759565051725,-6.90105786409731,0.612510976462777,0.0795917823603089,0.180922509040705,0.0539037905895829,0.18629419705065,0.540406708439694,120.975260523431,230060.973627141
"8/28/22 14:25",19,"Spotify",3,"Yes","No","No","R&B","Yes","Yes",77,0.66,0.33,1,1,1,0.33,5,4,0,1,"Improve","I understand.",0.663732966635414,0.682378748358497,5.38226876857142,-6.80003810878951,0.553432211792533,0.115375791200166,0.183908461474833,0.0797038087003696,0.187551640332504,0.5049580787232,120.143243888314,224537.877836547
"8/28/22 14:26",37,"Spotify",1,"Yes","No","No","Rock","No","No",115,0.33,0,0.66,0.33,0.33,1,9,10,6,10,"No effect","I understand.",0.610138181371632,0.70567955018757,5.31066980106438,-6.96883665896422,0.605368422380723,0.0901350070900259,0.163809475284408,0.0787506298113945,0.192770846572264,0.507123793118566,122.147985836852,232008.999016756
"8/28/22 14:29",14,"Spotify",7,"Yes","Yes","No","Jazz","No","No",110,1,0.66,0.66,0,0,1,2,0,0,0,"Improve","I understand.",0.622981192401284,0.742606566026205,5.32863892878444,-6.42138457318647,0.596222994766817,0.0786073722465038,0.144163799256753,0.105376078786256,0.196059252584368,0.503002508698162,123.113873891054,228305.476634768
"8/28/22 14:38",26,"Spotify",1,"No","No","No","R&B","No","No",113,0,0,1,1,1,1,3,2,0,0,"No effect","I understand.",0.637095446247272,0.66887096508901,5.34983265260642,-7.20283510337477,0.582820055412453,0.111496240845891,0.192091249129656,0.0568027868497756,0.186722614629917,0.519298422603705,120.15225684913,229526.995863777
"8/28/22 14:41",32,"Spotify",3,"Yes","No","No","Hip hop","No","No",157,0.33,0.66,0.66,1,1,0.33,2,0,7,0,"No effect","I understand.",0.670649533004902,0.672978086912595,5.39861755607655,-6.91084578433313,0.553937333140257,0.120234276062231,0.195759363931807,0.0669596261783522,0.185877615353718,0.522066299063851,119.499512975389,224645.460063342
"8/28/22 14:45",30,"Spotify",5,"Yes","Yes","No","Metal","Yes","No",160,0,0,0.66,0,0,1,7,6,6,2,"No effect","I understand.",0.567763311248938,0.720175691239171,5.25271134267574,-7.08253706932868,0.655691878541106,0.0641746463721233,0.155369109559195,0.0614070356174015,0.192677766824151,0.523901161703345,123.300773248223,236327.378973142
